,フェイクニュースURL,フェイクニュースの媒体,フェイクニュース本文,フェイクニュース作成日付,話題の分野,いいね数,RT（含む引用）,DBへのデータ登録日,フェイクニュースの発信国,評価記事のURL,評価記事の本文,評価記事の日付,判定,判定の根拠①,判定の根拠②,判定の根拠③,評価記事作成国
105,削除済み,Twitter,"イラン軍が、アメリカのドローンと交戦した様子らしいけどアメリカのドローンが異次元すぎてイラン軍は手も足も出ない…
9月9日の出来事だから先週の話です　現代の戦争って高性能なドローンを持っているか否かで勝敗が決まりそうだね",2020/9/19,社会,15000,不明,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/us-iran,"「イラン軍がアメリカのドローンと交戦」動画が拡散、実際は…

「イラン軍がアメリカのドローンと交戦している」とされた動画は、ペルシャ語で9月9日、「昨晩撮影されたもの」としてYouTubeにアップされていた。その後、動画は英語圏でも拡散。日本でも同様に広がったとみられている。注意が必要だ。",2019/9/23,虚偽,"「Big Sandy Machine Gun Shoot」という、アメリカで開かれている世界最大のマシンガンの「祭典」で撮影された、ラジコン飛行機を撃ち落とす夜間射撃イベントのものとみられている。
「Big Sandy」の公式Facebookアカウントも、UFO関連のファクトチェックをしている団体の質問に対し、「確かに自分たちのイベントの動画のようにみえる」と回答。
ただし、「数百人の参加者がさまざまなカメラを使用しているため、フレームごとに比較する簡単な方法はない」としている。
",https://www.facebook.com/ufoofinterest/posts/2318981744985981,,日本
106,https://youtu.be/FgnffAcPBdc,YouTube,【鬼の一撃！台湾軍が中国戦闘機に対空ミサイル発射！】日本政府よ刮目しろ！これが国を守る覚悟だ！台湾領空侵犯した中国戦闘機に台湾軍が対空ミサイルを発射！中国戦闘機を追い返した！流石李登輝の魂宿る台湾だ！,2020/8/19,社会,,,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/taiwan-missile,"「台湾軍が中国軍機にミサイル発射」YouTube動画で「マスコミが報じない」と誤情報が拡散、60万再生超える

動画では作成者とみられる男性が、イギリスのタブロイド紙「EXPRESS」による「第三次世界大戦の瀬戸際…」と題した8月12日の記事を読み上げ、ニュースを解説している。",2020/8/26,誤り,"まず、アザー長官が台湾を訪問した8月10日、中国軍が台湾海峡にある「中間線」を超え、台湾側に入ったことは、台湾国防部の公式声明でも同日中に発表されている。日本語訳は以下の通りだ。
    空軍司令部は本日（10日）、中国共産党軍の空軍に所属するJ-11、J-10型戦闘機が本日午前9時ごろ、海峡の中間線を度々超え、我が空軍が地対空ミサイルを用いてその間、常時監視したほか、直ちに警告を発し、空中哨戒兵力によって強制的に撤退させたことを明らかにした。
    空軍司令部は、中共の軍戦闘機による挑発行為により地域の安全と安定が大きく損なわれたと指摘し、我が軍は台湾領海と領空の状況を十分に把握しており、敵情の変化に応じて妥当な対処ができ、国土の安全を確保できると強調した。
ミサイルを発射したという表現は見当たらない。「地対空ミサイルによる監視」と「警告」さらに「哨戒」（パトロール）という指摘に留まっていることがわかる。
今回ファクトチェックの対象となったYouTube動画では、翻訳された「ミサイル追跡」を「発射されたミサイルによるもの」と他のソースなしに解釈したとみられる。
動画内では「EXPRESS」をGoogle翻訳したものと、まとめサイト「保守速報」の記事以外、明確なソースを示していないことからも、その可能性は極めて高い。",,,日本
107,http://web.archive.org/web/20200816083933/https://www.torontotoday.net/2020/08/15/vladimir-putins-daughter-dies-after-second-dose-of-covid-vaccine/,Website,"Vladimir Putin’s daughter DIES after second dose of COVID vaccine
Vladimir Putin’s daughter suffered unexpected side effects to the experimental Russian COVID vaccine, and has passed away in Moscow. The Kremlin has yet to make a statement on her death. A source within Russia’s inner circle stated that Putin’s daughter ? Katerina Tikhonova ? suffered a rise in temperature shortly after her second injection, and then suffered a seizure. Doctors were not able to reverse the side-effects of the vaccine, and she was pronounced dead late yesterday evening.
The Russian vaccine is named Sputnik V, after the first artificial satellite, launched into space by the Russians in 1957. It is also noteworthy that Sputnik is the name of Russia’s International News Station, which has been accused of being a propaganda wing of the Kremlin.
    Russian vaccine 'Sputnik V' may be a new Chernobyl.
    ? El Come Callao' (@panzenu) August 15, 2020
Prior to Katerina’s death, Russian Doctor Sergei Tsarenko stated that releasing the vaccine early was the better out of 2 options. In his opinion, it was better just to move ahead, as opposed to letting people die.
However, Western doctors were fearful of Russia bypassing stage 3 trials and rushing the drug to market, warning it could have devastating effects.
Abram L. Wagner, Professor of epidemiology at the University of Michigan had this to say on a rushed COVID-19 vaccine.
    Although it would be wonderful to get a vaccine into the population quickly, there could be substantial downsides if researchers and manufacturers cut corners. Imagine a vaccine that often had serious side effects that weren’t caught in small trials before it was widely administered.
    Source: https://www.pbs.org/newshour/health/russia-is-cutting-corners-on-covid-19-vaccine-clinical-trials-heres-why-they-matter
    ""The Russian vaccine’s approval comes before trials that would normally involve thousands of participants, commonly known as Phase III. Such trials are usually considered essential precursors for a vaccine to secure regulatory approval."" https://t.co/VssXTnGNSK
    ? ??? Louis (@LouieRGR) August 15, 2020
Now it appears, Katerina Tikhonova is the first official fatality of the Russian COVID-19 vaccine. Proving that Sputnik V was not safe, and skipping stage 3 trials was a misguided move on the Kremlin’s part.
The Kremlin is known to spread disinformation, so it is likely it will lie about Putin’s daughter’s death, or else blame her death on something other than the vaccine.",2020/8/15,社会,,,2022/10/3,カナダ,https://tsargrad.tv/news/toronto-today-opublikovali-sensaciju-o-docheri-putina-i-tut-zhe-udalili-lzhivyj-material_274216,"Toronto Today опубликовал ""сенсацию о дочери Путина"" и тут же удалил лживый материал
Toronto Today, по всей видимости, переплюнул всех в гонке по обесцениванию российской вакцины от коронавируса. На страницах портала опубликовали ""сенсацию о дочери Путина"", но тут же удалили лживый материал.
Масштаб вбросов о российской вакцине переходит все мыслимые пределы. Так, издание Toronto Today опубликовало так называемую сенсационную новость о дочери президента России Владимира Путина, которая испытала на себе вакцину от COVID-19.
""Vladimir Putin’s daughter suffered unexpected side effects to the experimental Russian COVID vaccine, and has passed away in Moscow..."" - говорится в оригинальной версии сообщения, которое провисело на сайте совсем недолго.
Toronto Today выпустил подробный, но совершенно фейковый материал о кончине испытавшей на себе вакцину от коронавируса российского производства. В то же время авторы ReReadQ @DigMemePray, понимая, что имеют дело с уже удалённым фейком, семь (!) раз опубликовали скриншот сообщения со своими комментариями. Например, автор блога писал, что скриншот сделал некий аноним незадолго до того, как материал был удалён. Не обошлось и без ""клюквы"":
""Сегодня этот сайт был атакован ядерным оружием, - отметил автор, хочется верить, что вполне иронично. - Вот скриншот удалённого. Насколько я знаю, нигде нет второго источника"".
Естественно, ""второго источника"" не существует. Более того, сайт Toronto Today, где всё ещё можно найти следы удалённого материала, является порталом с ограниченным доступом. То есть для прочтения конкретной аудиторией портала создали фейк, по всей видимости, под впечатлением огромной кампании по травле создателей препарата и обесцениванию достижения.
Ранее Владимир Путин сам сообщил, что его дочь опробовала на себе вакцину от коронавируса и теперь обладает иммунитетом к опасному заболеванию. Вакцину Россия создала первой в мире, вакцинация начнётся в ближайшее время. ",2020/8/17,誤り,https://www.rt.com/russia/495273-russian-military-covid-vaccine/,,,ロシア
108,https://m.weibo.cn/status/4529437779694407?,Website,"【#?京使用?真??感染人数# ?日??不超300人的原因】据??台的?道，?京都和各保健所使用FAX来收集感染者的情?。在?京都的都?新型冠状病毒?策本部只有2台FAX机器。感染者1人使用A4的??1枚?行?告。?台?真机?天只能?理上限是150人。2台FAX机?行感染者情?的?理工作，至今?天感染人数不能超?300人。
据了解，今年5月，在?京都使用?真?行?告?，漏掉111名感染者，?35人?行了重???。
根据?京都的表示，从判明??性之日起到?京都的公布?止需要??3个?段，需要3天左右。医生手写制作了??患者信息的“感染?告”，用?真?送到管?的保健所，保健所在????内容没有?常的基?上，?除个人信息后，?送到?京都，之后再???表的方式，所以需要很???。
自1月16日起日本国内出?首个感染者的半年后，仍未建立全国性的信息??系?。日本政府5月?始?用的新型冠状病毒感染症的信息??系?“HER-SYS”的普及太?，并没有好好??。HER－SYS是中央政府自治体医?机?能?共享感染者信息的系?。但到7月，在?有保健所的155个自治体中，25%的39个自治体没有利用?系?。特?是在更新?天感染人数最多??的?京都的很多保健所，?没做好使用HER－SYS的准?。一些保健所的工作人?甚至没有听??HER-SYS系?。一直手写FAX?送情?。
新?来源：東京はまだFAX 2台で感染者情報収集…「統計反映に3日かかる」
日本新??目《?道STATION》
日本情??目《Morning Show》",2020/7/22,政治,,,2022/9/30,中国,https://infact.press/category/factcheck/,この投稿の情報源としての番組には、FAXの機能により処理能力が限られることは言及していないし、東京都の感染者数が300人を超えた日もあった。,,誤り,,,,日本
109,https://www.nbcnews.com/tech/tech-news/troll-farms-macedonia-philippines-pushed-coronavirus-disinformation-facebook-n1218376,Website,"Troll farms from North Macedonia and the Philippines pushed coronavirus disinformation on Facebook
Facebook banned one of the most prolific pushers of medical disinformation after finding its articles had been spread for foreign trolls.
By Ben Collins and Brandy Zadrozny
One of the largest publishers of coronavirus disinformation on Facebook has been banned from the platform for using content farms from North Macedonia and the Philippines, Facebook said on Friday.
The publisher, Natural News, was one of the most prolific pushers of the viral “Plandemic” conspiracy video, which falsely claimed that the coronavirus is part of an elaborate government plot to control the populace through vaccines, and erroneously claimed that wearing a mask increases the risk of catching the coronavirus.
Facebook said that it had found foreign trolls repeatedly posted content from Natural News, an anti-vaccination news site that frequently posts false coronavirus conspiracy theories about 5G towers and Bill Gates. They also posted content from Natural News' sister websites, NewsTarget and Brighteon, in an effort to artificially inflate their reach.
“We removed these Pages for spammy and abusive behavior, not the content they posted. They misled people about the popularity of their posts and relied on content farms in North Macedonia and the Philippines,” Facebook said in a statement.
Download the NBC News app for full coverage of the coronavirus outbreak
Facebook said the actions came as part of its routine enforcement against spam networks. Among other irregular behaviors, Natural News posted its content at an unusually high frequency, attempting to evade rate limits, which effectively tripped Facebook’s spam alarms, the company said.
Natural News’ official Facebook page was banned from Facebook last year, but the site evaded the ban by posting content on Natural News-branded disinformation groups titled “Amazing Cures” and “GMO Dangers,” which had hundreds of thousands of followers.
Russia and China spread coronavirus conspiracies about US in Middle East
May 27, 202005:01
After Facebook’s discovery of foreign platform manipulation, the company banned all users from posting links to Natural News and its sister sites across the entirety of the site on May 19.
Natural News is a website owned and operated by Mike Adams, a dietary supplement purveyor who goes by the moniker “The Health Ranger.” Adam's operation is by farthe worst spreader of health misinformation online, according to an NBC News analysis.
Last year, the website hosted the most engaged-with article about cancer on the internet. The April article, “Cancer industry not looking for a cure; they’re too busy making money,” which promoted the baseless conspiracy theory that “Big Pharma” is hiding a known cure for cancer to keep people sick, garnered 5.4 million shares, comments and reactions, mostly on Facebook, according to data compiled through BuzzSumo, a social media analytics company.
Full coverage of the coronavirus outbreak
Over its 25 years of operation, Natural News has hosted thousands of articles that reject scientific consensus, promote fake cures and spread conspiracy theories. Its articles have also targeted scientists and doctors for harassment and violence. In April, the site had 3.5 million unique viewers, according to the internet analytics company SimilarWeb.
Recommended
Hurricane Ian
Internet access down across Florida areas hit by Hurricane Ian
Video Games
Google to shut down gaming service Stadia as CEO continues cost-cutting efforts
Natural News was banned by Facebook in June 2019 for using “misleading or inaccurate information” to attract engagement, according to a statement from Facebook. Natural News had nearly 3 million followers at the time.
“It’s long overdue,” said David Gorski, an oncologist at Wayne State University who writes about health misinformation and pseudoscience at the website Science Based Medicine. “Natural News and Mike Adams have been as harmful to public discourse on science, medicine, and also politics as Alex Jones, whom he very much resembles.”
Adams did not respond to a request for comment, but addressed the ban on his website on Tuesday, calling it “digital book burning” and urging readers to complain to Facebook and file a civil rights complaint with the Department of Justice.
Avaaz, an activist organization that campaigns against disinformation online, released a study on Friday claiming that Natural News reached new heights after its initial ban last year by creating informal subgroups that spammed the social media network with health disinformation.
“Since the takedown has happened, Natural News has reached hundreds of millions of people by utilizing an entire universe of pages that are pushing this disinformation,” said Luca Nicotra, a researcher and senior campaigner at Avaaz.
Avaaz’s research found that Natural News’ content had more engagement on Facebook than links to the WHO and CDC combined over the last year.
Nicotra called Facebook’s move to ban links to Natural News “a very bold move, and something usually reserved for spammers.” He said he’s “happy” with Facebook’s major step to crack down on what he called a “serial misinformer,” while adding that more work needed to be done to keep users safe.
“What’s needed is a major detox, a systemic solution to quarantine serial health misinformers. If they don’t, their lies and conspiracies could contaminate millions more and threaten the global response to Covid-19,” Nicotra said.
CORRECTION (May 29, 2020, 8:04 p.m. ET): An earlier version of this article misstated the name of the country where some of the troll farms operated. It is North Macedonia, not Macedonia.
",2020/5/30,医療・健康,,,2022/9/30,アメリカ,https://www.buzzfeed.com/jp/kotahatachi/cdc-natural-immunity-covid19,"「CDCがワクチンよりも自然免疫の方が効果があると認めた」は誤り。コロナ感染めぐり拡散、実際は「迷信」と指摘
CDCは公式サイト上で、今回拡散していたような「COVID-19に感染して得られる自然免疫は、COVID-19のワクチン接種で得られる免疫よりも優れています」とする言説を「myth（迷信、誤った通説）」とし、ワクチン接種を推奨している。
新型コロナウイルスのワクチン接種をめぐり、アメリカ疾病予防管理センター（CDC）が「ワクチンよりも自然免疫の方が効果があることを認めた」として、ワクチン接種を否定するような情報がSNSで拡散している。
これは誤りだ。CDCはそのような発表をしていない。この場合「自然免疫」はコロナに感染することで得る免疫を指しているとみられるが、CDCは感染にはさまざまなリスクがあるとして、ワクチン接種を推奨している。",2022/9/5,誤り,https://www.cdc.gov/coronavirus/2019-ncov/vaccines/facts.html,,,日本
110,https://hayabusa9.5ch.net/test/read.cgi/news/1619959618/,Website,日本の水道水を浴びたコロナ、一瞬で死滅、感染拡大地域はミネラルウォーターが原因か,2020/5/2,政治,,,2022/9/30,日本,https://infact.press/category/factcheck/,水道局など公的機関は、水道水の安全性を示すという意図で情報を発信している。しかし、水道水そのものに新型コロナウイルスに対する消毒効果があるとは発信しておらず、そのようなデータは確認できない。,,根拠不明,,,,日本
111,https://twitter.com/debutonakai/status/1255610708118523904,Twitter,政治家ならば高卒の方も働ける環境を作るのが仕事でしょう。しかし鳩山や菅直人を排出した「高学歴無能」の代名詞である立民が学歴を鼻に掲げるとは、学歴の価値が毀損されていく。,2020/4/30,政治,7866,2612,2022/9/30,日本,https://infact.press/category/factcheck/,蓮舫議員の実際の発言は「学校を辞めたら高卒になる。就職どうなるか」というものであって、「高卒みたいな可哀想な人達が増える！」とは言っていない。,2020/5/7,誤り,蓮舫議員の実際の発言は「学校を辞めたら高卒になる。就職どうなるか」というものであって、「高卒みたいな可哀想な人達が増える！」とは言っていない。,,,日本
112,https://news.ltn.com.tw/news/world/breakingnews/3143791,ltn.com.tw,"〔編譯管淑平／綜合報導〕日本警察廳23日指出，3月中旬至本月22日警方處理的遺體中有15名死者是感染武漢肺炎（2019冠?病毒疾病，COVID-19），而截至22日檢驗結果，10個都府縣總計73名員警遭感染。
根據「共同社」報導，警方在東京等5個都縣處理的遺體，死者包括死於家中、倒在路上等情況。警察職員感染人數最多的是愛知縣警方，人數達到24人；此外警察廳21人、兵庫縣14人、神奈川縣4人、高知縣3人、茨城、埼玉、千葉、富山、大阪府警察、皇宮警察總部、關東管區警察局各1人。
警察廳長官松本光弘23日在記者會上表示，現在警方處理遺體除了戴手套、口罩等防護裝備，也從家屬等處儘可能收集死者生前資料，防止感染武漢肺炎。",2020/4/23,政治,,,2022/9/30,中国,https://infact.press/category/factcheck/,国家公安委員会は確かに新型コロナウイルスで死亡した遺体は15名を取り扱ったこと、また73名の警察が新型コロナウイルスを感染したことという、2つの事実を発表したが、感染した警察は遺体の取り扱いによって感染されたとは言及しておらず、そうした報道もない。,,誤り,,,,日本
113,削除済み可能性あり,Twitter,"【拡散希望】日本の皆さん、もし""Made In Taiwan ""のマークをつけるマスクをみつけたったら絶対に買わないでください！中国から何の認証もないの偽物です！
現時点、台湾製のマスクはすべて寄付品です、6月末まで輸出制限があって、自由に販売できません。偽物を買わないで使用しないでください！",2020/4/20,政治,21000,26000,2022/9/30,日本,https://infact.press/category/factcheck/,今回販売されたマスクは輸出禁止となる前に買ったもの、または輸出禁止前に日本に持ち運ばれたマスクの可能性もあり、台湾製のマスクではないことは証明できない。また、動画に掲載された「中国深?」の証明書は電気製品のものであり、マスクの証明書ではないから、中国で製造された根拠にならない。,,根拠不明,,,,日本
114,削除済み可能性あり,Twitter,現在、1万人近くの感染者がいますが、日本人は4226人です。半分もいません。外国人を私たち日本人の税金で治療し、外国人が病床に寝ているため、日本人が治療を受けることができません。,2020/4/18,政治,10000,6627,2022/9/30,日本,https://infact.press/category/factcheck/,「感染者のうち国籍確認されたのが約半数」という情報と、「外国籍が確認されているのは52人」という情報（4月18日の発表）を隠している。「感染者の半分以上が外国人」であるという事実は確認できない。,,誤り,,,,日本
115,https://twitter.com/Jin115/status/1242822630115168256?s=20&t=yfXSnL_rYzbKeNs5v0ZwLg,Twitter,【ヤバイ】東京封鎖宣言で、パニック状態に突入！ スーパーがとんでもない混雑になり水・食料品が買い占めで消える・・・,2020/3/25,医療・健康,375,427,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/rokkudaunpanikkudegaruni,"「東京ロックダウン決定」「首都封鎖宣言」危機感あおる誤情報に注意
感染爆発に至るか否かの重大局面にあるとして、週末の外出自粛や自宅勤務、夜間の外出自粛を呼びかけた東京都の小池百合子知事。感染爆発（オーバーシュート）を防ぎ、生活や経済などへの影響が著しい「ロックダウン」（都市封鎖）を招かない狙いがある。",2020/3/26,誤り,"「強制的な移動制限」については西村康稔担当相が3月11日の衆議院内閣委員会で、先日成立された新型コロナウイルス対策特措法ではなく、感染症法を適用することで可能になるとの見解を示している。

同法33条には72時間以内という条件つきで、都道府県知事が「病原体に汚染され、又は汚染された疑いがある場所の交通を制限し、又は遮断することができる」と定められている。

しかし、この対象は「エボラ出血熱」などの一類感染症のみで、新型コロナウイルス感染症は、現時点では含まれない。このため西村担当相は、実際の交通制限や遮断には、政令改正の手続きが必要になるとしている。

いずれにせよ、現段階では、東京を含む国内の都市でロックダウンは実施されていない。",https://elaws.e-gov.go.jp/document?lawid=410AC0000000114,https://elaws.e-gov.go.jp/document?lawid=424AC0000000031#D,日本
116,https://twitter.com/Seohje2/status/1240036702292336641,Twitter,都内の病院に勤務している知人から衝撃的な話を聞いた。?『PCR検査した検体は全て破棄して、患者には陰性と伝えている』そうだ。,2020/3/18,政治,7391,6839,2022/9/30,日本,https://infact.press/category/factcheck/,仮に病院がPCR検査した検体を破棄し、陰性と伝えた場合、関係する保健所、東京都健康安全研究センター、東京都保健福祉局感染症対策課も全て情報を破棄しなければならなくなり、不可能。,2020/8/18,虚偽,根拠なし,,,日本
117,https://twitter.com/mk00350/status/1455825139270963200?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1455825139270963200%7Ctwgr%5E2e9a27b057881390f56bb440f9c2d9a9a5144a98%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fsn-jp.com%2Farchives%2F58997,Twitter,"《日本人学生には約450万円貸して約600万を返済させ、外国人留学生には毎年約380万円を返済不要で支給してることは不公平そのものです！ 奨学金を仕切ってる文科省の外局、日本学生支援機構はただの金貸し、日本人学生を支援する気など全くありません！》
",2020/3/5,政治,,,2022/9/30,日本,https://www.buzzfeed.com/jp/kotahatachi/jasso-fc-2,"外国人留学生への奨学金と比較し不公平だとする批判だが、この返済金額は「上限金利」で計算した場合とほぼ同額。実際の金利はこれよりも大幅に低く、誤りだ。
JASSO事務局も「そのような事実はありません」と否定している
",2021/12/3,誤り,事実不一致,,,日本
118,https://mainichi.jp/articles/20200223/k00/00m/010/065000c,新聞,新型肺炎　医療用マスク、自治体・病院に優先供給　厚労省,2020/2/23,医療・健康,,,2022/10/3,日本,https://www.buzzfeed.com/jp/kensukeseya/covid-mask-fc,"拡散した「政府が日の丸マスクを生産」との誤情報　メーカー“法的措置”検討も視野

新型コロナウイルスの感染拡大に伴い、政府が「マスク不足に対応し日の丸を冠したマスクを生産」との情報が、Twitterを中心に拡散した。しかし、これは誤りだ。

毎日新聞は2月23日、記事「新型肺炎　医療用マスク、自治体・病院に優先供給　厚労省」を配信した。

厚労省が、2月下旬から医療用マスクについて、都道府県や医療機関に優先的に供給されるよう対策に乗り出す方針だと伝えた記事だった。この中で、毎日新聞は日の丸があしらわれたマスクの写真を使用した。

写真説明には「新型コロナウイルスの感染拡大で国内外から注文が殺到している高機能マスク＝愛知県豊橋市で2020年1月30日午後1時19分」とあった。

すると、Twitterなどで、この写真や記事を根拠とする形で「厚労省がマスク不足に対応し日の丸を冠したマスクを生産」といった、次のような投稿が相次いだ。

「これを作るのに、コストどのくらいあがったんだろう。こんなことより、枚数だろうに」「なぜかマスクに日の丸。一刻も早く、多く必要という中、作業増やして意味わからない」「危機管理能力が無い、官僚達だもんなぁ！効率的な作業が出来ない人達の集まり！」

Twitterでは他のユーザーから誤りを指摘され、すでに削除された投稿もあるが、いくつかのツイートは残り、今も憶測を投稿するユーザーもいる。",2020/3/2,誤り,"このマスクは2015年に発売された商品であり、そもそも記事には、そのように示す表記は一切ない。

そして、毎日新聞は当該マスク写真を「イメージ画像として使用した」とし、厚労省もメーカーに特定のマスクの生産を依頼するといった事実は「ありません」とBuzzFeed Newsの取材に答えた。

メーカー自身も「そのような事実は一切ない」と全面的に否定している。",,,日本
119,https://twitter.com/katsuyatakasu/status/1224869523460771840?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1224869523460771840%7Ctwgr%5Ebd9c3e3ac1322cc81b22fb64db4098218e366f2a%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.buzzfeed.com%2Fjp%2Fyutochiba%2Fhpv-takasu,Twitter,"きみは馬鹿じゃないか！
子宮頸癌はコンドームを一瞬つければ防げるが新型コロナウイルスはマスクをつけっぱなしにしても感染する可能性があるんだよ。同時に何人にもうつせるのだ。
危険性は比べものにならん",2020/2/5,健康,12800,3342,2022/10/4,日本,https://www.buzzfeed.com/jp/yutochiba/hpv-takasu,ツイートに対し、元記事で紹介されていた神戸大学教授、感染症の専門家・岩田健太郎医師は「防げません。少なくとも防ぎきれません」とコメント。また、感染症対策コンサルタントの堀成美さんをはじめ、多くの医療関係者もこの情報の誤りを指摘している。,2020/2/5,誤り,医学的に誤り,,,
120,https://gigazine.net/news/20200106-finland-plans-four-day-working/,Website,"「週4日＆1日6時間労働」をフィンランドの新首相が計画中
34歳というフィンランド史上最年少の若さで首相に就任した、フィンランドのサンナ・マリン首相が、「週4日＆1日6時間労働」の導入を検討しています。

Finland's new Prime Minister Sanna Marin, 34, plans to introduce four-day working week | Daily Mail Online
https://www.dailymail.co.uk/news/article-7854449/Finlands-new-Prime-Minister-Sanna-Marin-34-plans-introduce-four-day-working-week.html

マリン首相は、27歳からフィンランド・タンペレ市の市会議員として活動していましたが、2期を務めた後に国会議員に転身。2014年にフィンランド社会民主党としてフィンランド議会に初当選を果たし、2期目で運輸通信大臣に選出。アンティ・リンネ前首相の辞任により、2019年12月8日、フィンランド社会民主党によって第46代フィンランド首相に選ばれました。首相就任時の年齢は34歳、フィンランド首相としては最年少の若さを誇る、3人目の女性首相です。


そんなマリン首相が、労働者が家族とより多くの時間を過ごせるようにするための法案として、「週4日・1日6時間労働制」を検討していると発表。マリン首相は運輸通信大臣時代から、生産性を改善するための「労働時間の短縮」を提唱していました。


マリン首相は答弁の中で、「フィンランド国民の労働時間を少なくするというのは重要なことです。これは我々の公約でもありますし、労働者を助けることにもつながります。2015年から1日6時間労働を実行している隣国のスウェーデンでは、労働者がより幸福に、より経済的に豊かに、より生産的になったという調査結果が示されています」と述べました。

記事作成時点で、フィンランドにおいて法で定められた労働時間は、週5日・1日8時間労働です。今回の発表は、フィンランド左翼同盟を率いるリ・アンダーソン教育大臣の熱烈な賛同を得ていると報じられています。

2019年10月、日本マイクロソフトはライフワークバランスの改善のために「週4日労働」を実践。同社は、「週4日労働の結果、生産性が39.9％改善した」と報告しています。",2020/1/6,社会,,,2022/10/3,日本,https://www.buzzfeed.com/jp/yutochiba/huxinrandoga316ohamonaitotirisitato,"「フィンランドが週休3日、1日6時間労働を検討」は不正確。「早とちりした報道」と大使館は指摘

フィンランドのサンナ・マリン首相が週休3日制、1日6時間労働制の導入を検討する考えを表明したというニュースが報道されているが、これは不正確な情報だ。",2020/1/7,不正確,"駐日フィンランド大使館の広報担当者は「誤報と申しますか、早とちりした報道のようです」と回答した。
現段階では政府やマリン首相が所属する社会民主党でも「週休3日」や「1日6時間勤務」は目標として掲げられてはいないからだ。実際に、計画もされていない。
そのうえで広報担当者は、各紙が報じた発言のソースは、正しくはマリン首相が交通・通信大臣だった、2018年8月のものであると指摘した。
「サンナ・マリンが交通・通信大臣だった昨年8月、所属する社会民主党の120周年式典のパネルディスカッションで『週休3日か１日6時間のどちらがいいか』と尋ねられた際、『時間短縮を願っている。それが社会民主党の目標になればいいと思っている』と発言しました」
また、広報担当者によると、マリン首相は当時、地元紙に以下のような意見を寄稿しているという。
「ここ100年、労働時間は短縮されてきた。週4日、6時間の労働で十分な給料を得ることは、不可能、もしくはユートピアに聞こえるかもしれない。だが、週5日、8時間もかつてはそう考えられてきた。かつて不可能と思われたことが、実現されてきた」
マリン首相自らが将来的なビジョンとして「週4日、6時間労働」を持っていることは事実だと言える。ただし、それは首相になる前の発言であることに留意が必要だ。
また、実際にフィンランド政府として「検討している」とすることは、現段階では「不正確」だ。",https://twitter.com/FinEmbTokyo/status/1214465052511739904?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1214465052511739904%7Ctwgr%5E49cfde0f3533f6b92816aaeadcf73a297d6b9a4c%7Ctwcon%5Es1_c10&ref_url=https%3A%2F%2Fwww.buzzfeed.com%2Fjp%2Fyutochiba%2Fhuxinrandoga316ohamonaitotirisitato,,日本
121,削除済み,Twitter,"ピンポンパンポーン♪ お知らせです。

川崎市川崎区の競輪場前の壁に貼られていた北朝鮮拉致被害者の横田めぐみさんとそのご家族のポスターが2019年12月12日の川崎市のヘイト条例成立後直ぐに撤去された模様です。

2020年1月3日撮影",2020/1/6,社会,不明,不明,2022/10/3,日本,https://www.buzzfeed.com/jp/kotahatachi/kawasaki-debunk,"「川崎でヘイト禁止条例の成立後、拉致被害者のポスターが撤去」はミスリード。ネットで拡散

拉致被害者、横田めぐみさんの父・滋さんと母・早紀江さんが暮らす市内のマンション住民有志「あさがおの会」と市、神奈川県が連携し、張り出したポスターの張り替えと、ヘイト禁止条例を結びつけるツイートが拡散している。

条例の成立と撤去を結びつけるような文脈となっているが、結論から言うと、これは恒久的な撤去ではない。ポスターが風雨で劣化したための張り替えだ。川崎市は近く、新しいポスターを同じ場所に張り直す予定だ。",2020/1/7,ミスリード,"市人権・男女共同参画室によると、貼り直しは劣化に伴うもの。担当者はBuzzFeed Newsの取材に対し、「条例との関係はございません」と強調した。

同室によると、このポスターは2018年秋ごろから張り出されていた。拉致被害者、横田めぐみさんの父・滋さんと母・早紀江さんが暮らす市内のマンション住民有志「あさがおの会」と市、神奈川県が連携し、張り出したものだ。

滋さんが撮影しためぐみさんや夫妻の写真とともに、「めぐみを助けてください」などという言葉が載せられている。

ポスターはその後、風雨による劣化が進み、さらに2019年の台風15号と19号で痛みが激しくなった。修復も検討されたが、「あさがおの会」との話し合いの末、ポスターの貼り直しが決まったという。",,,日本
